record_id,date,year,store_id,store_name,suburb,seifa_score,seifa_group,product_id,product_name,brand,category,pack_size_g,regular_price,promo_price,was_price,on_promotion,discount_pct,genuine_discount,misleading_flag,units_sold,stock_level
147,10/22/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.35,5.35,5.35,0,0,0,0,61,248
148,10/29/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.1,5.1,5.1,0,0,0,0,83,138
149,11/05/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.49,5.49,5.49,0,0,0,0,52,229
150,11/12/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.04,3.89,5.04,1,22.82,1,0,81,141
151,11/19/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.38,5.39,5.95,1,-0.19,0,1,55,231
152,11/26/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.97,5.38,5.9,1,-8.25,0,1,70,141
153,12/03/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.46,5.46,5.46,0,0,0,0,27,105
154,12/10/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.07,5.07,5.07,0,0,0,0,89,233
155,12/17/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.09,5.09,5.09,0,0,0,0,39,192
156,12/24/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.22,5.22,5.22,0,0,0,0,33,143
157,12/31/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.95,4.95,4.95,0,0,0,0,96,82
158,01/07/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.93,4.39,4.93,1,10.95,1,0,63,209
159,1/14/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.09,5.09,5.09,0,0,0,0,84,142
160,1/21/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.31,5.31,5.31,0,0,0,0,94,222
161,1/28/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.18,5.18,5.18,0,0,0,0,68,148
162,02/04/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.4,5.4,5.4,0,0,0,0,97,196
163,02/11/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.34,5.34,5.34,0,0,0,0,95,114
164,2/18/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.46,5.46,5.46,0,0,0,0,79,143
165,2/25/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,6.35,6.35,6.35,0,0,0,0,33,139
166,03/03/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,6.35,6.35,6.35,0,0,0,0,23,168
167,03/10/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,6.35,6.35,6.35,0,0,0,0,70,204
168,3/17/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,6.35,6.35,6.35,0,0,0,0,34,232
169,3/24/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.46,6.18,6.35,1,-13.19,0,1,70,118
170,3/31/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.46,5.88,6.35,1,-7.69,0,1,26,121
171,04/07/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.46,6.07,6.35,1,-11.17,0,1,48,112
172,4/14/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.46,5.89,6.35,1,-7.88,0,1,55,236
173,4/21/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.46,6.45,6.35,1,-18.13,0,1,87,165
174,4/28/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.33,5.33,5.33,0,0,0,0,93,176
175,05/05/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.96,4.96,4.96,0,0,0,0,66,188
176,05/12/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.98,5.09,5.55,1,-2.21,0,1,95,209
177,5/19/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.91,4.91,4.91,0,0,0,0,55,115
178,5/26/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.33,5.33,5.33,0,0,0,0,39,90
179,06/02/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.48,4.58,5.48,1,16.42,1,0,65,186
180,06/09/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.99,4.99,4.99,0,0,0,0,81,190
181,6/16/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.34,5.34,5.34,0,0,0,0,87,212
182,6/23/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.45,5.45,5.45,0,0,0,0,50,201
183,6/30/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.94,3.82,4.94,1,22.67,1,0,30,230
184,07/07/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.97,4.33,4.97,1,12.88,1,0,76,80
185,7/14/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.42,5.42,5.42,0,0,0,0,59,222
186,7/21/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.14,4.01,5.14,1,21.98,1,0,45,248
187,7/28/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.97,4.97,4.97,0,0,0,0,94,117
188,08/04/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.11,5.22,5.85,1,-2.15,0,1,70,231
189,08/11/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.25,4.48,5.25,1,14.67,1,0,48,142
190,8/18/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.07,4.17,5.07,1,17.75,1,0,68,227
191,8/25/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.15,5.46,5.92,1,-6.02,0,1,32,202
192,09/01/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.38,4.34,5.38,1,19.33,1,0,49,223
193,09/08/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.24,5.51,6,1,-5.15,0,1,57,142
194,9/15/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.96,3.9,4.96,1,21.37,1,0,29,189
195,9/22/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.22,5.22,5.22,0,0,0,0,74,111
196,9/29/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.33,5.33,5.33,0,0,0,0,84,136
197,10/06/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.03,4.51,5.03,1,10.34,1,0,73,146
198,10/13/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.43,5.43,5.43,0,0,0,0,27,241
199,10/20/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.38,5.38,5.38,0,0,0,0,51,199
200,10/27/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.38,5.38,5.38,0,0,0,0,56,221
201,11/03/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.08,5.08,5.08,0,0,0,0,26,153
202,11/10/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,4.95,4.32,4.95,1,12.73,1,0,55,108
203,11/17/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.15,5.15,5.15,0,0,0,0,66,227
204,11/24/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.1,5.1,5.1,0,0,0,0,86,198
205,12/01/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.06,5.06,5.06,0,0,0,0,57,216
206,12/08/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.16,5.23,6.07,1,-1.36,0,1,93,237
207,12/15/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.19,5.19,5.19,0,0,0,0,33,88
208,12/22/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C002,Kellogg’s Corn Flakes 380g,Kellogg’s,Cereal,380,5.22,5.22,5.22,0,0,0,0,92,101
209,01/01/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7,7,7,0,0,0,0,77,108
210,01/08/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.6,5.03,6.6,1,23.79,1,0,61,179
211,1/15/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.8,5.61,6.8,1,17.5,1,0,95,166
212,1/22/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.56,5.64,6.56,1,14.02,1,0,59,177
213,1/29/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.86,6.86,6.86,0,0,0,0,90,217
214,02/05/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.05,7.05,7.05,0,0,0,0,81,201
215,02/12/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.75,6.81,7.55,1,-0.89,0,1,45,108
216,2/19/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.73,5.33,6.73,1,20.8,1,0,58,133
217,2/26/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.79,6.79,6.79,0,0,0,0,41,148
218,03/05/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.79,5.95,6.79,1,12.37,1,0,81,188
219,03/12/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.59,6.59,6.59,0,0,0,0,85,152
220,3/19/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.55,6.55,6.55,0,0,0,0,80,183
221,3/26/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.76,7.23,7.98,1,-6.95,0,1,31,98
222,04/02/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.69,6.69,6.69,0,0,0,0,68,96
223,04/09/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.07,7.07,7.07,0,0,0,0,66,91
224,4/16/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.83,6.83,6.83,0,0,0,0,27,228
225,4/23/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.96,6.96,6.96,0,0,0,0,99,104
226,4/30/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.04,7.04,7.04,0,0,0,0,78,233
227,05/07/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.53,6.53,6.53,0,0,0,0,51,89
228,5/14/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.85,6.85,6.85,0,0,0,0,45,165
229,5/21/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.05,6.03,7.05,1,14.47,1,0,67,151
230,5/28/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.08,7.08,7.08,0,0,0,0,58,225
231,06/04/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.81,6.81,6.81,0,0,0,0,33,238
232,06/11/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.72,6.72,6.72,0,0,0,0,64,177
233,6/18/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.03,7.03,7.03,0,0,0,0,74,187
234,6/25/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.84,6.84,6.84,0,0,0,0,23,172
235,07/02/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.9,6.9,6.9,0,0,0,0,52,95
236,07/09/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.76,6.76,6.76,0,0,0,0,85,134
237,7/16/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.78,6.78,6.78,0,0,0,0,32,220
238,7/23/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.73,6.73,6.73,0,0,0,0,58,125
239,7/30/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.71,6.71,6.71,0,0,0,0,81,95
240,08/06/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.02,7.02,7.02,0,0,0,0,29,237
241,8/13/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.75,6.75,6.75,0,0,0,0,24,144
242,8/20/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.64,5.69,6.64,1,14.31,1,0,87,225
243,8/27/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.64,4.99,6.64,1,24.85,1,0,92,222
244,09/03/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.73,6.73,6.73,0,0,0,0,31,116
245,09/10/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.97,5.35,6.97,1,23.24,1,0,65,167
246,9/17/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.78,6.78,6.78,0,0,0,0,44,131
247,9/24/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.54,6.54,6.54,0,0,0,0,82,133
248,10/01/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.86,6.86,6.86,0,0,0,0,93,186
249,10/08/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.61,5.18,6.61,1,21.63,1,0,25,84
250,10/15/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.53,6.53,6.53,0,0,0,0,68,88
251,10/22/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.06,7.06,7.06,0,0,0,0,80,202
252,10/29/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.74,6.74,6.74,0,0,0,0,81,224
253,11/05/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.59,6.59,6.59,0,0,0,0,32,199
254,11/12/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.95,7.27,8.24,1,-4.6,0,1,75,146
255,11/19/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.66,6.66,6.66,0,0,0,0,86,232
256,11/26/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.01,5.33,7.01,1,23.97,1,0,30,203
257,12/03/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.72,6.77,7.73,1,-0.74,0,1,79,107
258,12/10/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.55,6.55,6.55,0,0,0,0,59,124
259,12/17/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.79,6.79,6.79,0,0,0,0,77,146
260,12/24/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.71,6.71,6.71,0,0,0,0,96,112
261,12/31/2023,2023,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.03,7.03,7.03,0,0,0,0,59,171
262,01/07/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.01,7.01,7.01,0,0,0,0,60,92
263,1/14/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7,7,7,0,0,0,0,61,179
264,1/21/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.87,6.87,6.87,0,0,0,0,26,212
265,1/28/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.03,7.03,7.03,0,0,0,0,50,102
266,02/04/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,9.08,9.08,9.08,0,0,0,0,72,237
267,02/11/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,9.08,9.08,9.08,0,0,0,0,31,118
268,2/18/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.03,8.37,9.08,1,-19.06,0,1,79,167
269,2/25/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.03,7.93,9.08,1,-12.8,0,1,82,235
270,03/03/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.03,8.42,9.08,1,-19.77,0,1,41,227
271,03/10/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.91,5.48,6.91,1,20.69,1,0,41,224
272,3/17/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.85,6.12,6.85,1,10.66,1,0,69,93
273,3/24/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.08,7.08,7.08,0,0,0,0,55,204
274,3/31/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.73,7.28,7.65,1,-8.17,0,1,94,137
275,04/07/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.5,4.93,6.5,1,24.15,1,0,32,118
276,4/14/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.82,6.82,6.82,0,0,0,0,94,195
277,4/21/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7,7,7,0,0,0,0,41,106
278,4/28/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.02,7.02,7.02,0,0,0,0,75,171
279,05/05/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.94,6.94,6.94,0,0,0,0,78,163
280,05/12/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.74,7.34,7.69,1,-8.9,0,1,34,241
281,5/19/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.63,5.6,6.63,1,15.54,1,0,34,106
282,5/26/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.08,7.63,8.34,1,-7.77,0,1,65,129
283,06/02/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.96,6.96,6.96,0,0,0,0,83,103
284,06/09/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,7.05,7.05,7.05,0,0,0,0,65,94
285,6/16/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.79,5.41,6.79,1,20.32,1,0,28,245
286,6/23/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.64,5.65,6.64,1,14.91,1,0,21,167
287,6/30/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.76,6.76,6.76,0,0,0,0,91,100
288,07/07/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.54,5.3,6.54,1,18.96,1,0,51,90
289,7/14/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.92,6.92,6.92,0,0,0,0,60,215
290,7/21/2024,2024,W001,Woolworths Burnside,Burnside,1102,Advantaged,C003,Nutri-Grain 760g,Kellogg’s,Cereal,760,6.93,6.93,6.93,0,0,0,0,60,224
